Date,Apple,AAG,Amazon,Facebook,Google,Intel,Microsoft,NDM
2019-09-12,223.08999633789062,65.68000030517578,1843.550048828125,187.47000122070312,1234.969970703125,53.0099983215332,137.52000427246094,0.6200000047683716
2019-09-13,218.75,65.87000274658203,1839.3399658203125,187.19000244140625,1240.030029296875,52.540000915527344,137.32000732421878,0.6200000047683716
2019-09-16,219.8999938964844,64.66000366210939,1807.8399658203125,186.22000122070312,1231.6300048828125,52.20000076293945,136.33000183105472,0.6299999952316284
2019-09-17,220.6999969482422,64.91999816894531,1822.550048828125,188.0800018310547,1229.8800048828125,51.95000076293945,137.38999938964844,0.6299999952316284
2019-09-18,222.7700042724609,64.93000030517578,1817.4599609375,188.13999938964844,1232.6500244140625,51.7400016784668,138.52000427246094,0.6200000047683716
2019-09-19,220.9600067138672,64.58000183105469,1821.5,190.13999938964844,1238.75,51.56999969482422,141.07000732421875,0.6399999856948853
2019-09-20,217.72999572753903,65.0,1794.1600341796875,189.92999267578125,1229.8399658203125,50.72000122070313,139.44000244140622,0.6499999761581421
2019-09-23,218.72000122070312,64.63999938964844,1785.300048828125,186.82000732421875,1234.68994140625,50.9000015258789,139.13999938964844,0.6700000166893005
2019-09-24,217.67999267578125,64.65000152587889,1741.6099853515625,181.27999877929688,1218.3299560546875,49.81999969482422,137.3800048828125,0.6299999952316284
2019-09-25,221.02999877929688,65.05000305175781,1768.3299560546875,182.8000030517578,1245.93994140625,51.02000045776367,139.36000061035156,0.6299999952316284
2019-09-26,219.88999938964844,64.56999969482422,1739.8399658203125,180.11000061035156,1242.2900390625,50.91999816894531,139.53999328613278,0.6200000047683716
2019-09-27,218.82000732421875,64.18000030517578,1725.449951171875,177.10000610351562,1225.949951171875,50.77999877929688,137.72999572753906,0.6100000143051147
2019-09-30,223.97000122070312,64.91000366210939,1735.9100341796875,178.0800018310547,1221.1400146484375,51.52999877929688,139.02999877929688,0.5899999737739563
2019-10-01,224.58999633789062,64.94999694824219,1735.6500244140625,175.80999755859375,1206.0,50.7599983215332,137.07000732421878,0.5699999928474426
2019-10-02,218.9600067138672,62.72000122070313,1713.22998046875,174.60000610351562,1177.9200439453125,49.38999938964844,134.64999389648438,0.5600000023841858
2019-10-03,220.82000732421875,62.29999923706055,1724.4200439453125,179.3800048828125,1189.4300537109375,50.02999877929688,136.27999877929688,0.5600000023841858
2019-10-04,227.00999450683597,63.5099983215332,1739.6500244140625,180.4499969482422,1210.9599609375,50.91999816894531,138.1199951171875,0.5899999737739563
2019-10-07,227.05999755859372,63.959999084472656,1732.6600341796875,179.67999267578125,1208.25,50.61999893188477,137.1199951171875,0.5600000023841858
2019-10-08,224.3999938964844,63.18000030517578,1705.510009765625,177.75,1190.1300048828125,49.72999954223633,135.66999816894528,0.5400000214576721
2019-10-09,227.02999877929688,64.11000061035156,1721.989990234375,179.85000610351562,1202.4000244140625,50.47999954223633,138.24000549316406,0.5299999713897705
2019-10-10,230.08999633789062,64.87999725341797,1720.260009765625,180.02999877929688,1209.469970703125,51.11000061035156,139.10000610351562,0.5199999809265137
2019-10-11,236.2100067138672,66.08000183105469,1731.9200439453125,184.19000244140625,1215.7099609375,52.09000015258789,139.67999267578122,0.5299999713897705
2019-10-14,235.8699951171875,66.20999908447266,1736.4300537109375,183.27999877929688,1217.77001953125,51.63999938964844,139.55000305175778,0.5199999809265137
2019-10-15,235.32000732421875,67.33000183105469,1767.3800048828125,188.88999938964844,1242.239990234375,52.6500015258789,141.57000732421875,0.5099999904632568
2019-10-16,234.3699951171875,66.83000183105469,1777.4300537109375,189.5500030517578,1243.0,52.45000076293945,140.41000366210938,0.5199999809265137
2019-10-17,235.27999877929688,66.98000335693361,1787.47998046875,190.38999938964844,1252.800048828125,51.86000061035156,139.69000244140622,0.5600000023841858
2019-10-18,236.41000366210938,66.83999633789061,1757.510009765625,185.8500061035156,1244.4100341796875,51.36000061035156,137.41000366210938,0.5699999928474426
2019-10-21,240.50999450683597,69.04000091552734,1785.6600341796875,189.75999450683597,1244.280029296875,52.13000106811523,138.42999267578122,0.550000011920929
2019-10-22,239.9600067138672,69.19000244140625,1765.72998046875,182.33999633789062,1241.199951171875,52.0099983215332,136.3699951171875,0.5600000023841858
2019-10-23,243.17999267578125,68.91000366210939,1762.1700439453125,186.1499938964844,1257.6300048828125,51.72000122070313,137.24000549316406,0.5600000023841858
2019-10-24,243.5800018310547,68.76000213623047,1780.780029296875,186.3800048828125,1259.1099853515625,52.22999954223633,139.94000244140622,0.550000011920929
2019-10-25,246.5800018310547,71.56999969482422,1761.3299560546875,187.88999938964844,1264.300048828125,56.459999084472656,140.72999572753906,0.5699999928474426
2019-10-28,249.0500030517578,70.08000183105469,1777.0799560546875,189.3999938964844,1288.97998046875,56.7599983215332,144.19000244140625,0.5699999928474426
2019-10-29,243.2899932861328,69.76000213623047,1762.7099609375,189.30999755859372,1260.6600341796875,56.34000015258789,142.8300018310547,0.5699999928474426
2019-10-30,243.25999450683597,70.37999725341797,1779.989990234375,188.25,1260.699951171875,56.599998474121094,144.61000061035156,0.5899999737739563
2019-10-31,248.75999450683597,69.43000030517578,1776.6600341796875,191.6499938964844,1258.800048828125,56.52999877929688,143.3699951171875,0.5699999928474426
2019-11-01,255.82000732421875,70.15000152587889,1791.43994140625,193.6199951171875,1272.25,56.5099983215332,143.72000122070312,0.5799999833106995
2019-11-04,257.5,70.62999725341797,1804.6600341796875,194.72000122070312,1289.6099853515625,57.61000061035156,144.5500030517578,0.6299999952316284
2019-11-05,257.1300048828125,71.37999725341797,1801.7099609375,194.32000732421875,1291.43994140625,57.54999923706055,144.4600067138672,0.6299999952316284
2019-11-06,257.239990234375,71.37000274658203,1795.77001953125,191.5500030517578,1291.010009765625,57.599998474121094,144.05999755859375,0.6299999952316284
2019-11-07,259.42999267578125,70.93000030517578,1788.199951171875,190.4199981689453,1306.93994140625,58.04999923706055,144.25999450683594,0.5699999928474426
2019-11-08,260.1400146484375,71.16999816894531,1785.8800048828125,190.83999633789062,1309.0,58.27000045776367,145.9600067138672,0.5799999833106995
2019-11-11,262.20001220703125,71.91000366210938,1771.6500244140625,189.6100006103516,1298.280029296875,58.349998474121094,146.11000061035156,0.5799999833106995
2019-11-12,261.95999145507807,70.83999633789062,1778.0,194.47000122070312,1297.2099609375,58.20000076293945,147.07000732421875,0.5699999928474426
2019-11-13,264.47000122070307,70.5199966430664,1753.1099853515625,193.19000244140625,1296.1800537109375,57.88999938964844,147.30999755859375,0.5699999928474426
2019-11-14,262.6400146484375,70.41000366210938,1754.5999755859375,193.1499938964844,1309.1500244140625,57.81000137329102,148.05999755859375,0.5600000023841858
2019-11-15,265.760009765625,70.37999725341797,1739.489990234375,195.1000061035156,1333.5400390625,57.959999084472656,149.97000122070312,0.5600000023841858
2019-11-18,267.10000610351557,70.05999755859375,1752.530029296875,197.3999938964844,1319.8399658203125,58.25,150.33999633789062,0.550000011920929
2019-11-19,266.29000854492193,70.06999969482422,1752.7900390625,199.32000732421875,1312.5899658203125,58.349998474121094,150.38999938964844,0.5299999713897705
2019-11-20,263.19000244140625,68.44000244140625,1745.530029296875,197.50999450683597,1301.8599853515625,57.9000015258789,149.6199951171875,0.5299999713897705
2019-11-21,262.010009765625,68.0,1734.7099609375,197.92999267578125,1300.1400146484375,58.22000122070313,149.47999572753906,0.5199999809265137
2019-11-22,261.77999877929693,68.76000213623047,1745.719970703125,198.82000732421875,1293.6700439453125,57.61000061035156,149.58999633789062,0.5299999713897705
2019-11-25,266.3699951171875,68.79000091552734,1773.8399658203125,199.7899932861328,1305.6400146484375,58.81000137329102,151.22999572753906,0.5199999809265137
2019-11-26,264.29000854492193,69.44000244140625,1796.93994140625,198.97000122070312,1313.0,58.9000015258789,152.02999877929688,0.5199999809265137
2019-11-27,267.83999633789057,69.16999816894531,1818.510009765625,202.0,1312.1300048828125,58.5099983215332,152.32000732421875,0.5299999713897705
2019-11-29,267.25,69.01000213623047,1800.800048828125,201.63999938964844,1304.0899658203125,58.04999923706055,151.3800048828125,0.550000011920929
2019-12-02,264.16000366210943,68.11000061035156,1781.5999755859375,199.6999969482422,1288.8599853515625,57.65999984741211,149.5500030517578,0.5299999713897705
2019-12-03,259.45001220703125,66.61000061035156,1769.9599609375,198.82000732421875,1294.739990234375,56.06999969482422,149.30999755859375,0.5299999713897705
2019-12-04,261.739990234375,66.91999816894531,1760.68994140625,198.7100067138672,1318.93994140625,56.02000045776367,149.85000610351562,0.5299999713897705
2019-12-05,265.57998657226557,67.29000091552734,1740.47998046875,199.3600006103516,1326.9599609375,56.08000183105469,149.92999267578125,0.5299999713897705
2019-12-06,270.70999145507807,68.31999969482422,1751.5999755859375,201.0500030517578,1339.3900146484375,56.81000137329102,151.75,0.5199999809265137
2019-12-09,266.92001342773443,67.98999786376953,1749.510009765625,201.33999633789062,1342.989990234375,56.52999877929688,151.36000061035156,0.5
2019-12-10,268.48001098632807,67.23999786376953,1739.2099609375,200.8699951171875,1342.8900146484375,56.59000015258789,151.1300048828125,0.5099999904632568
2019-12-11,270.76998901367193,66.73999786376953,1748.719970703125,202.25999450683597,1344.25,57.06999969482422,151.6999969482422,0.5099999904632568
2019-12-12,271.45999145507807,67.69000244140625,1760.3299560546875,196.75,1348.489990234375,57.54999923706055,153.24000549316406,0.5099999904632568
2019-12-13,275.14999389648443,67.41000366210939,1760.93994140625,194.1100006103516,1346.8699951171875,57.790000915527344,154.52999877929688,0.3799999952316284
2019-12-16,279.8599853515625,69.0,1769.2099609375,197.9199981689453,1360.699951171875,57.70000076293945,155.52999877929688,0.4000000059604645
2019-12-17,280.41000366210943,70.05999755859375,1790.6600341796875,198.38999938964844,1354.8900146484375,57.29999923706055,154.69000244140625,0.4099999964237213
2019-12-18,279.739990234375,69.02999877929689,1784.030029296875,202.5,1351.9100341796875,57.16999816894531,154.3699951171875,0.4000000059604645
2019-12-19,280.01998901367193,69.19999694824219,1792.280029296875,206.05999755859372,1356.43994140625,57.959999084472656,155.7100067138672,0.3899999856948853
2019-12-20,279.44000244140625,69.33999633789061,1786.5,206.3000030517578,1351.219970703125,58.95000076293945,157.41000366210938,0.4000000059604645
2019-12-23,284.0,69.29000091552734,1793.0,206.17999267578125,1350.6300048828125,59.22999954223633,157.41000366210938,0.3899999856948853
2019-12-24,284.2699890136719,69.08999633789061,1789.2099609375,205.1199951171875,1344.4300537109375,59.40999984741211,157.3800048828125,0.4000000059604645
2019-12-26,289.9100036621094,69.06999969482422,1868.77001953125,207.7899932861328,1362.469970703125,59.81999969482422,158.6699981689453,0.41999998688697815
2019-12-27,289.79998779296875,68.29000091552734,1869.800048828125,208.1000061035156,1354.6400146484375,60.08000183105469,158.9600067138672,0.4099999964237213
2019-12-30,291.5199890136719,67.68000030517578,1846.8900146484373,204.41000366210938,1339.7099609375,59.61999893188477,157.58999633789062,0.4099999964237213
2019-12-31,293.6499938964844,67.75,1847.8399658203125,205.25,1339.3900146484375,59.849998474121094,157.6999969482422,0.4300000071525574
2020-01-02,300.3500061035156,68.16999816894531,1898.010009765625,209.77999877929688,1368.6800537109375,60.84000015258789,160.6199951171875,0.4699999988079071
2020-01-03,297.42999267578125,66.91999816894531,1874.969970703125,208.6699981689453,1361.52001953125,60.099998474121094,158.6199951171875,0.4600000083446503
2020-01-06,299.79998779296875,66.59999847412111,1902.8800048828125,212.6000061035156,1397.81005859375,59.93000030517578,159.02999877929688,0.4600000083446503
2020-01-07,298.3900146484375,66.18000030517578,1906.8599853515625,213.05999755859372,1395.1099853515625,58.93000030517578,157.5800018310547,0.4300000071525574
2020-01-08,303.19000244140625,66.5,1891.969970703125,215.22000122070312,1405.0400390625,58.97000122070313,160.08999633789062,0.41999998688697815
2020-01-09,309.6300048828125,66.37000274658203,1901.050048828125,218.3000030517578,1419.7900390625,59.29999923706055,162.08999633789062,0.4000000059604645
2020-01-10,310.3299865722656,65.88999938964844,1883.1600341796875,218.05999755859372,1428.9599609375,58.93999862670898,161.33999633789062,0.41999998688697815
2020-01-13,316.9599914550781,65.87000274658203,1891.300048828125,221.91000366210938,1440.030029296875,59.59000015258789,163.27999877929688,0.4099999964237213
2020-01-14,312.67999267578125,66.18000030517578,1869.43994140625,219.05999755859372,1430.5899658203125,59.43000030517578,162.1300048828125,0.4099999964237213
2020-01-15,311.3399963378906,66.58999633789061,1862.02001953125,221.1499938964844,1439.199951171875,58.93999862670898,163.17999267578125,0.4099999964237213
2020-01-16,315.239990234375,66.54000091552734,1877.93994140625,221.7700042724609,1450.1600341796875,59.65999984741211,166.1699981689453,0.4099999964237213
2020-01-17,318.7300109863281,66.62000274658203,1864.719970703125,222.13999938964844,1479.52001953125,59.599998474121094,167.10000610351562,0.41999998688697815
2020-01-21,316.57000732421875,64.98999786376953,1892.0,221.44000244140625,1482.25,60.54999923706055,166.5,0.4099999964237213
2020-01-22,317.70001220703125,65.58999633789061,1887.4599609375,221.32000732421875,1483.8699951171875,62.72999954223633,165.6999969482422,0.4099999964237213
2020-01-23,319.2300109863281,67.18000030517578,1884.5799560546875,219.75999450683597,1484.68994140625,63.31999969482422,166.72000122070312,0.44999998807907104
